rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[  69.94772429   39.96733899   79.95882915   69.97391459   89.94371947
  139.94654925   39.98271532  169.8986626    29.97397018   39.97124089
   59.97877328   89.94371947  139.94654925]","[ 109.96020523    9.98024083  109.9613632    29.98423286  209.88602831
   19.97829741  119.94669295   59.96593251   49.9746105    59.9631514
   39.97593517  169.81599012   29.98715596]","[ 49.94437603  79.95400799   9.98239374  39.97496732  69.92707978
  29.97452067   9.9888557   89.93296533   0.          39.97141345
  69.97864257  79.9549658 ]","[  49.98000298  149.85172696    9.98160474   29.97867652   39.97158924
   39.97842879   49.95155281   19.98317206   29.99111895   19.97221371
   49.95599887   29.9787422    59.96993778]","[  19.97351723   19.96844122  129.94439706    0.           89.95205847
   29.9645694    99.93511496   29.96466425   19.98976557   99.96563221
   69.97435321   29.95645143  259.87746619]"
"[   9.98620719   29.97700819   69.97118843   19.98039539   29.98590609
   29.98244296   19.98346827   29.97009584    9.98620719   29.97700819
   69.97118843   69.97512468  179.91880937]","[  19.97213604  109.94668511   99.95615572    9.98239238   19.98331458
   69.9217754    39.96856625   39.98274457   89.92547054   99.93127287
   89.95801685   19.96773067  199.93132527]","[ 139.94755685  139.96151656   19.97599835   49.94378317   59.94935409
   69.9268512    99.94595922   59.97729766  119.93505409   69.96410849
    9.98327476   49.94335124  149.93279535]","[ 39.95053332  19.97725205  49.95949     29.98811239  89.93633145
  39.97921882  39.9901204   99.96162218  69.97166394  89.9645285
  39.98432373  49.98118495  29.96690238]","[  39.94685757   29.97025887   89.94490254   99.98319176   29.96879632
   79.9710915    29.98080874  269.85995383   69.95845595   59.96423062
  139.96074291   39.96199375   59.97004274]"
"[  79.95703591   39.98106959   49.96051265   49.96584188   59.94681091
   19.97549766   19.98405361  109.9196634     0.           19.98922255
    9.98303227   39.96864995   69.96417902]","[ 59.98265647   9.98947669   9.98815425  39.98089856   0.          49.97932291
  39.97716816  59.96952228  19.97150761  29.96133562  89.97616765
  19.96953467  89.92036541]","[ 319.8321975   149.90707895  129.97038424   99.97022587   19.96843196
    9.98336484  139.91554     209.91144994  109.96524649   79.96055317
   79.94854548   59.97603142   99.90052042]","[  29.97900532   29.95295032   39.96911643   69.96726148   19.96771011
  149.8928935     0.           29.9749216    59.91369617   39.9470941
  169.81380653   29.9822886    69.968354  ]","[ 129.93302207  109.94221738   39.95424394   99.95734617    9.98663234
   59.97326937  129.95290222  219.82860874    9.98226016   69.9635662
  119.94885895   99.96106547  249.76498845]"
"[   9.98606848   29.9771803   129.96191652   39.96781365   59.91316819
   39.97681182   49.97685982   49.98466352   79.975734     69.96727872
   19.97345321   69.96946942   19.9833382 ]","[  29.9667239   129.94591365  109.90648548   29.97320591   79.95952693
  109.91075192   39.94676845   39.94818044   59.95625433    9.98355781
  109.96776726  169.9485361    59.95628142]","[ 149.94332231   89.92336892  199.94762381   29.94366603   49.93868459
   59.95028381  209.92142022   29.96023927  219.92954724  219.82924275
  169.95202405]","[  59.96371102   19.97021531  219.93579732   89.96614399   59.94300103
    9.98752798   19.97269338   39.93555838   39.98014928  109.9539323
   29.95740482  129.95873973   49.96661423]","[  19.98286069   99.86968615  129.94082184   59.98495884   89.93188199
   69.92813443   69.9779587    49.96389351   69.97179422   19.97385914
  179.87254923  149.92115481  139.94268061]"
"[  49.97669718   19.97898011  139.94552112   49.98656431   39.97495048
    0.           29.97404996   29.95808899   79.96995542    9.98461373
   19.97080214   89.97250142    9.98612918]","[  79.96291294   29.96524942    0.          139.84426941   19.96940872
   59.9468225    99.96862304   59.95217659   39.98137303   19.96503943
   39.97635069   29.96983217  109.94405572]","[  29.94873425  119.93389283  229.92763633  129.85958746   19.98350911
  109.92881095   59.9585057    19.97158299  159.82429346   19.9782286
   69.94826951   79.95230315]","[ 49.98700992  49.97248442  19.97331229  49.97647991  69.96861698
  59.9711307   29.95519431   9.98423861  49.97326296  69.97611054
  49.97746182   9.98175738  29.9637741 ]","[ 109.93370809  439.79082989   19.97747859    9.98044477  309.7945085
  109.92348693   59.93817585    9.98086386   49.9691859   269.93173111
  119.86609603   99.93474171   49.91489586]"
"[   9.98911299   69.98770428   39.95942435  169.90292058   19.98432895
    0.          109.97715321   19.97534393   69.97802124   69.93993005
   39.97718015   89.95424958   49.97170037]","[ 29.96252902  49.95909739  69.96112114  29.98401866  59.9633012
  29.95908026  49.93886052  19.96953036   9.9827962   19.96777334
  39.95327947  59.9593607 ]","[  59.94140732   49.96297974  139.82508066  189.88824795    9.9824753
   89.96877631   29.96445542  139.92743416   59.96813443  149.92786037
   29.96482308   39.97208029   69.95878147]","[  59.96681401  149.86239985   39.98682073  169.90947976   39.99118828
   39.96754629  119.93415626   19.98517376   39.96156632  109.96489992
   39.98371403    0.           39.97662643]","[ 139.82626378   49.96159573   89.91323722   29.98375547   89.92189336
  179.90834633   19.96961226   59.96701871  189.82727409   29.95970849
   49.9695028    59.95652479   39.95560181]"
"[  99.96908894  109.95696363   49.94806761    9.98715584   69.92322183
   69.9220029    39.96657878   29.96275474   49.96603089   49.95513679
   39.97980282   79.86535942   59.93812322]","[ 299.91640022   99.91648749   49.93933432   19.96983272  209.90987259
   29.97019909  109.94675529   89.96863536   89.9630112   109.95291934
    0.           29.96041282   29.96836923]","[ 109.83614902  179.91344303   49.93129573   49.92502922   69.96276346
   49.96547648    9.98323392  229.93764301  159.81466988   49.97513861
  169.92779805   19.96994629   29.98561709]","[  19.98334552   49.96633333   29.96049827   99.94272477  169.85149408
  179.94056237   49.96138008    9.98472521   49.98787549   19.98378053
   19.97281379   39.97642884   69.94666419]","[  39.95800091   39.96527008  219.8530897    89.92340311   89.86303253
    9.97979626  109.94807227   99.90717944  109.90070596   99.95944417
   59.96059224   89.95067004   49.94193221]"
"[  69.92991039    9.9825245    69.97889881   39.97324066   29.95640791
   89.92168457   29.96325155   29.97033064   59.95291635    9.9852991
  149.93999468   59.9586619   129.90506481]","[  39.94370497   79.86670466  139.91341569   49.95019372   89.96267983
  159.93907913   59.94141481  309.93884419  349.79845313    9.98893518
   29.98735095   89.9630913   419.83982582]","[  89.92525249    9.98439968  119.95091198   69.94660114  269.82110622
   49.96812372   29.98074594  139.96320431  209.91699373  289.93579979
  329.90913259   79.93570909   49.94694718]","[ 119.95768419    9.98494985   99.97205035   19.981121    129.95317951
   29.96133699   69.93383854   29.98357683  109.92997649  209.85612759
  199.88055056   59.96532478  189.96374328]","[ 229.88499331  159.9145077    39.97504472   69.96891904   59.90950569
  309.77956655   89.96795169   29.96409234   99.95956608   39.96223364
   69.91178426    9.98730616  229.8118182 ]"
"[  29.97499024  109.9617074    99.94675779    9.98506393  189.93325183
   49.98096434   19.99242466   59.95685031   29.9604342    59.95098536
   89.95908744   39.97252163   19.97417141]","[  79.9593756   209.87262557  129.9333106     9.98437821  129.9467374
   79.91487406   49.94648224   69.92511969   39.93061374  149.9321901
   39.94356906    9.98161233   19.98577543]","[  69.9095212    69.95142967   39.94443867   49.96701963   79.9078194
  119.90964961  249.91575681   19.97534866  109.94999202   39.95337486
   29.9592887    39.94862499  139.95544839]","[  79.89951929   49.96053392  179.90731213   39.93722619  159.88285759
  119.96886405   49.97728116    0.           59.91828888   99.9690375
    9.98192016   29.98376553   99.96106931]","[  39.9634035    59.96957462    9.98740041   19.97461592   59.94670589
  169.86490706   59.9713746   119.94205924  129.92473257  189.94334816
   49.94964573   39.94839273  229.95076447]"
"[ 169.898524     29.96033994  119.94944034    9.98232014    9.98030832
   59.96142866  129.96098986    9.98526894   79.96763986   89.95018474
    9.98786854   49.98475318  249.90398758]","[ 169.82286592   79.95954821  149.87798887   59.94103117   79.96411348
   89.96052281  229.84027397   69.92190073  159.87789365   29.97067723
    9.98178192  109.87895793  179.9280463 ]","[  79.95814711   19.97498184    9.98043952   59.92897759  109.94265248
    9.98657883   19.97444077   59.92775523  109.91896272    0.
   49.95602403   69.93943463  179.91182133]","[ 429.76030013   59.93724865  259.85083348  109.94114013   89.94690977
  129.94385099   79.90857457  119.94808263   39.94020421  179.93678903
   29.95504966   29.95926458  159.91692402]","[  49.95667834    9.98074979  129.91292589  179.89663752   59.91750268
   39.97132867   59.96740495   39.98667539   29.97099302   69.9388047
  219.85269318   29.98047322  179.83459831]"
"[  99.98225514   19.97676841   49.96423503  149.87955872   39.97725163
   89.90803551   19.96275006   29.96123917    9.98289447  189.95050385
  109.89554124   59.976156     79.91012709]","[ 239.78017921   39.95686153   79.91011218   29.96091915   59.90050322
  109.90498706  159.94988526   69.93952498   59.92089316  129.92291677
   79.95113821  129.92864995  179.90684361]","[  29.95657651   89.93503235   49.95222941   39.97465525  199.82166604
  179.87030993   19.97055702    9.9800584   159.87876589  199.89451825
   69.97188413   89.93194686  129.88177283]","[  39.95961481    9.97984217   89.86087257  119.95509372   79.94086227
   49.94038136  129.948648     99.97070327  399.77480564  179.90196107
  179.8940924   169.87900135  369.91860795]","[   9.98300836   79.91027829    9.98193663  109.97296687   49.96403418
  209.89000637   59.97124455   39.94360785   29.96343232  119.91690771
   59.93812717  159.91283947  179.89616579]"
"[   9.9837085    39.97900925   99.89358291   99.91676782    9.98326469
  199.85742811   49.97146326   29.96917108  129.94330253  259.91635621
   99.91813187    9.98299063   19.97339587]","[   0.           89.89869557  309.86425528   89.9493413   189.87256032
  369.87047234  179.87725972   49.95138185   39.95817587    9.97922899
   49.93748924   29.95976957   19.9736053 ]","[  99.94047693  259.85175009  239.87863757  149.93832609   99.97306775
   59.921648     29.97266752   19.97175218  179.91178982  199.91202337
  159.92315059   79.95785798  189.9307795 ]","[  89.94661473  169.91969795  119.94167486  359.90485554   79.94867011
   39.96790719   89.88712433   59.95986976   99.94987213    9.98476892
   29.97296977  119.9571307   129.92283509]","[  49.97736504    9.98270532  169.95759732   29.96352035  129.95285164
   89.94338202  169.94460232   39.9441574   269.79950174  149.90646138
    9.98000158   89.9342288   129.95530647]"
"[ 249.8816046    29.98520473  179.86288888   39.96342711  119.87619673
    9.98592563   39.94400305   29.96610109    9.98167742  109.94226054
   39.95126269   59.92024488    9.98170766]","[  69.95826608  279.87608875   19.96156047  199.87445025   49.95987221
   99.91439309  259.8424551   229.92419036   49.95022059   79.97467576
    9.98585343  249.92345784]","[  59.94486239  429.88215857  159.93001359   69.93276085  209.93389303
   19.97051351  429.80355148   99.93113749   59.94829311  129.89274082
  239.90474363   39.94820796   89.94470007]","[ 199.90251711   89.95614753  319.8582022   189.79598019   89.91243866
  169.95302968   39.95695443  189.91723253   89.94732279  139.95065081
   19.97287246  349.92025671   49.93692942]","[  49.91085549   19.96897525  229.91170865   39.96152634   29.97117855
    9.98544617  279.72194776  219.86116288  159.86868151  129.95413217
   49.94203346   59.9741049    49.9234276 ]"
"[  59.91307106   89.91543709    9.98762664    9.98318722   19.974168
   29.98571686  179.88658866   39.96587011   79.95492083   59.98447958
   69.94465377   29.95673443  129.87532158]","[  49.95390594   19.97407235   39.97133681   79.90738952   59.95645931
   19.97390813   79.89020289   99.9315028   209.92206778   19.96631358
    9.98543478  129.94275838  549.71052748]","[  49.95001872  109.90513     159.93394523  159.92264295  299.82399812
  239.93751735  179.94657      59.93140618   89.94825702   29.98299299
   49.95730652   99.95298118  179.94063524]","[ 419.72752404   79.94472478   59.92594587  269.89042939   49.94442033
   59.94874805   49.93209331  489.71467316    0.           29.94296739
    9.97946325  529.82436318   89.96772055]","[ 309.80497206  149.82115846    9.98022041   39.96539699   69.96015506
    9.98603666   29.97008577  209.90317603   39.95351157   49.97689183
   89.95423803   39.97263711  119.90671449]"
"[ 139.93017576   39.97006509   99.96394276   29.98621337  179.89499686
   39.96285168   69.91665475  269.80697033   39.96285168   39.96828376
   79.94943734   59.98367171  139.93017577]","[ 169.93988018   49.95260523  289.92327969  149.88937203  159.8895218
   59.97261241    9.9814034   119.9178843   109.89551713  179.88551975
   39.97002707   39.96841721  189.9035485 ]","[ 159.87760154  119.95666966  319.88849375   19.98540196  179.90401577
  149.80433934  169.84406495   59.964244     49.94908884   79.93920085
  139.95923744   39.98013378   69.9729967 ]","[  29.95821703   39.95552356   39.95383355  289.81288905   59.9510255
   89.9141913    19.96454302   49.94324049  259.87402643   79.96172521
  149.96109202   29.963846     79.97052342]","[  49.95077631   29.96929266   39.97722216   29.96466745  199.91558783
  629.76804239  189.90299288   19.9768487   119.93661338   19.96644426
  119.91450492  149.90826384   89.94092683]"
"[  39.97038025   79.94367598   59.98271514  199.93590159    9.97932463
   39.95381996  209.9450668   219.93385656   39.96901013   99.96456234
  199.93590156   99.926366    189.90313503]","[ 229.85649298   29.96488535   39.95487777  239.8551746   209.9264905
  159.87858857   19.97209891  209.88023924   69.95561026   79.9184466
  159.95758262  339.85529194  179.90303345]","[ 219.84600106  139.81906942   59.89966615   59.96128623  459.84005638
  179.9267278   149.88025346   69.95314387  249.80314772  779.75379787
  169.91361906  119.95218437  119.91552708]","[  79.95563719  119.94503377  159.91494582   29.953349     69.91373705
   89.97492843  219.83912044   29.96239573  129.94199718  189.84737904
  509.8535961    39.93952567  139.94062874]","[ 149.89975735   79.95303465   19.970474    209.90949327    9.98228511
  259.86868978   79.94246526   89.94175614  129.90135081   39.9608928
   39.96071119   79.94143633   79.96007876]"
"[  49.94863571   39.96864605   99.96936133  199.942859     99.92364473
   99.92364474  189.91335867   99.94619776  159.91939227   99.94619776
  129.89782697   79.95783958   69.95830443]","[  29.96911992    9.98562623   19.96736306  189.86491156   49.91531526
   69.95742682  229.8878033   219.87015296  189.81360727  229.85220332
   19.96311586   19.96853484  169.86581634]","[  29.96623266    9.97957332  219.88373259   59.92674957  119.92450766
   49.96703359   19.96989745  469.86769957   19.9754712   119.93594525
   39.92424357   39.92285075    9.98678717]","[ 329.72175289   99.90495945  279.80399429   79.92683625   19.973766
   39.97438987  159.83917345  289.81154413  139.93618752    9.98424265
  129.89660209    9.98032239  229.80363573]","[ 219.84954682  199.89737491   89.88357354  309.89267185  149.89735977
  249.899728    159.90280541  289.80887356   99.90960631   49.92653307
   69.93902064  199.90470294  739.67246503]"
"[  39.96141216  189.89487441   69.9553899   159.9184506    59.9567938
   59.95916151   89.9575828   119.85044131  189.8917138   129.90210529
   99.96771255   19.97176134   79.94546051]","[ 129.91266556  249.81337165  219.85556408    9.98253858   49.96395884
   39.94142932   99.94018093  319.86938244  149.94024619   39.96101951
  379.8460638    59.96496238   99.98309784]","[  19.9765658   279.8512778   159.88771982    9.98410358  179.93074978
   19.9739294   129.88967259  249.85096651  229.88035879   89.95157869
  289.91660261  159.85659372  329.73581242]","[ 109.92667939  689.68767163  159.83992998   79.90807573  239.8494017
  149.89970503  319.78393339  249.91753499  179.91839329   39.95240857
  199.94781556  299.797549    169.92900531]","[  59.95040058  499.60493496  379.77415698  169.87595052   19.97447993
   89.93072877    9.98227731   79.93634979  179.95633421  139.91986967
  109.94376288  229.8686636    99.93765555]"
"[  99.94629573  139.90006778   69.96471021   19.97002202   79.95712283
   69.95796017  109.95265698   89.9621355    49.93285468   89.9496063
  109.96950379  179.91630664  129.94273295]","[  99.93390352   39.94792691  259.8008126    59.89258425   99.92215182
   39.96411219   39.98188292   89.95260519  209.82729502   29.95953685
   29.97204483   29.98018116  309.86631103]","[ 269.87843882    0.          219.788367    199.91598444   89.91653731
    9.9805443     9.98103858   49.91791515  119.90986299   29.96867745
   39.93847907  139.88160558   29.94967255]","[ 149.93220983  199.9112146    49.96367322  339.85326521   99.96025723
  139.89554329   69.91759163   59.9280599    49.9619531    39.93728335
   79.94641823  129.92754431   89.93809498]","[  29.97306458  119.94378106   49.92951993   99.90084007  119.90499435
  119.94937557   69.94336266   69.95341343  209.83566132  499.86788671
   69.9606808    29.96581822  109.93229634]"
"[  69.96562883   79.96180957    9.98326029   69.95254489   39.94380825
   59.95646716  189.90327973   89.95926257   59.94163474   79.96180958
   69.96147879   39.98082238   19.97228521]","[ 179.85776727   29.96656259  259.919881     89.90379151   79.94779739
  279.84174628   79.94097768  279.83660539    9.98562568  119.95176003
  219.90347583   69.88808706  219.71386395]","[  39.96796917  109.87796116  269.79759479   29.95572302  109.94993395
  249.88384385   39.97369096  459.87032519  479.90471126  179.88400659
   79.89425178  479.7792252   519.86374828]","[  89.90001701   29.95000546  239.82420502  479.78582037  419.86427036
  319.85836506  459.8146668    99.94421138  119.95080465  189.90840001
  199.88999122  249.82995495  399.87349138]","[ 129.92179414   89.9614558   209.89623862   89.87383671   89.8608632
  419.79247321  109.94630998  369.74066994  299.93905285   59.95225711
    0.          299.81631417]"
"[ 149.94193436   59.91273606  229.89005681    9.98323067   69.95248352
   59.95656475  229.92620006   59.95656475  229.92620008   59.96004321
   39.98166254   19.97242939  149.94193437]","[  19.97785546  319.69374255  149.94437288   29.95435312   49.96237537
   59.92575271   39.95509785   59.93818267  179.86151982  189.93537267
  139.81446286  129.89851573  139.91871373]","[ 169.89842867  269.82475968  499.73617294  249.90451224  209.88623142
  169.85666528  259.87943561  259.81504499  179.94821938  219.86977402
  199.84125833  179.85070749   19.97413366]","[ 439.79007428  769.66701528   99.94236867  429.84524265  179.8968009
  369.89837207  109.95780266  439.76782585  449.69832957   19.97219514
   59.95329105   69.94251301    9.98087766]","[ 109.83667843   59.90908172  299.84329054   79.94355973    9.98008847
   69.9681631    49.93413614   89.94648923  239.75648403  739.62620815
  159.93472059  179.93131758  359.81249628]"
"[ 159.80557881    9.98186928   29.96463146   99.93814947   59.91453499
  229.89514828  159.8055788    19.9711731   209.84242683  159.89471593
   19.9711731   209.84242683  159.89471593]","[  19.9732335   369.86756135  209.95021834  339.84085866   59.94514217
  479.78116488  269.80022228   49.90969334  209.84390868   59.95916434
  109.92101497   19.97468695    9.9818749 ]","[ 139.91225108  109.93565759  159.89995082  209.86942513  159.89280076
  189.83783798   69.95638736  249.76317554   49.9536413   199.86483156
  149.93610462  189.85221902   59.92614579]","[  39.95048532  409.83686084  159.89205617    9.9795356   289.8713708
  159.94504377  129.89164375  139.89621036  109.93701014   99.92591978
    9.98218274   89.93372019  339.75414003]","[ 139.80618856   59.95140333  409.67468644   69.92687477  359.67524569
   19.98652277  219.8912752    19.97042962  379.82547037  279.64604717
  619.76310044  469.70183907  129.94645598]"
"[  79.94182811   39.96080382  119.94102877  139.85801102   79.94182811
   39.96080382    9.98390346    9.98186928   29.96410132   99.93609588
  119.94102875  139.85801105  249.84618236]","[  99.91420102  309.81233602   69.95481639  329.87224284   39.95745641
  429.90188941  189.88203331  339.82814314   19.97982727  399.79105268
   49.94499009  219.93554801   89.93685272]","[ 179.83063272  249.91180599  259.87891113  139.86681491  209.89189701
  109.96013889   99.94961411  389.86976018   89.89428873  629.83071256
   49.92030827  219.90894661  339.86664219]","[  19.96776695  349.72606294  359.60635463  119.92775495  199.94745809
   59.92014412  139.91298179  259.88347695  479.78967317   49.96006242
  659.70256424   59.94303093   79.92459537]","[  29.956889     29.9549774     0.          339.74996859  199.92196614
  309.80362576   49.93198142  239.79815547  429.69606393  449.67313904
  219.7765203    89.94596074  219.83919404]"
"[  19.97887382  139.7866028   269.92221937    9.98414508   19.97887382
  139.78660279  269.92221936  279.81720137  159.89599168  129.87035553
  109.90762762   29.97967353   29.95557098]","[ 219.87850045  229.89415753   49.94697879  259.85592224    0.
   89.96595826   49.94628453   29.95886102  379.911784     19.97852779
   49.93301198  189.848956    209.79651944]","[  39.94202154  429.89651851  159.92499011  299.89533553  249.88904456
  119.85074239   19.96510905  159.9359812   309.876865     89.96307362
   19.96901633  309.77501058  299.83515296]","[ 359.72437977  419.77435664   79.93526172  389.7157283   419.82956728
  219.88679486  109.83567223  709.65880146  149.84316221   69.91868729
    9.9852049    89.86406439  279.91285731]","[  79.93524795   19.97656115  239.84607341   69.91692455  229.91154213
  329.84681067  759.52026372   69.94163398  489.82404716  159.93634147
  209.8842383     9.98282582  139.88617642]"
"[ 199.87756169  119.90267824   49.92893016  119.85934536   79.92437706
  199.87756172  119.90267825  119.93409168  349.77250015  109.9109419
  109.95258944  139.91300548  189.89232501]","[ 169.83334808  359.8828393    69.97273485   99.95884279  429.81131778
  119.92862665  129.9582072   169.93913417   99.94899667  159.94704289
   19.97066615  129.92980377  429.81216716]","[ 109.89004406   49.96134756  109.83327768   19.96657921  179.8181989
  119.88185905  439.85638727  149.85839794  409.73044123  129.93917537
  129.91034659  319.84185527  349.78403351]","[   49.94243591   149.87497598    49.95287225   589.79596236   109.93561433
   269.93697718   129.92898946   279.73141081   119.85717695    69.9061795
   329.88937452    79.88105515  1329.34463029]","[  99.93600793  209.94617216  429.71509757  109.947355     19.97281793
  109.8882851     0.          299.73722929  209.88397391  479.79422607
   49.94265291  349.6775816   189.86220052]"
"[ 119.92828974   69.96124184   79.93287035  199.85073621   19.95945602
   29.97883398   39.93825409   89.91072742   49.95204001  119.88554098
  159.82205706   79.945286    269.84425236]","[ 379.75654829  119.96017236  219.94784899   59.93291602  389.69872489
  279.80366816  369.78716773   99.91265981   69.96108143   89.94889025
   89.96339569   69.94460486  199.77650328]","[  79.92029583   39.96370708  159.89759086  289.75439736  429.90576448
   49.95002771  249.8059127   179.86355959  319.64028826  249.82685554
  389.8032304    49.92859809    9.98138048]","[  49.95400772  379.83532742   59.96892149  459.65159253  389.79680577
  579.78087443   59.9545921   659.84804183   49.93244704  199.78715711
  849.71697957  219.95001617  269.91422956]","[ 219.93545777  199.84734533  349.86328941  119.96496448   49.95103481
   19.96325758  399.86436802  379.73998314   89.91065622  159.87591605
   29.94457931    9.98239891  489.78930948]"
"[ 239.91368662  389.88495419  219.90991201   69.97135685    0.
  199.84501867  149.93161656  479.79695241   99.83486772  359.78571788
  219.88924309   19.97252172  119.89393668]","[  79.90912472  139.93060318  419.69944279   89.93225719  229.89444609
  289.8428808    99.9260774    29.95721398  109.899333    619.71377375
    9.98591743  129.84311972  659.76528801]","[ 239.80718608  319.91395187   19.9733698    29.96201727  249.93688947
  429.67023525   49.91423743  219.93167856  189.81540736  299.85258108
  349.75341373   39.95183521  659.74986323]","[  49.935313     69.94759554  649.7003485   239.74395334  289.87142967
   69.88095891   29.9528651    29.96140195   29.966641    469.66478524
  149.80127403  129.86315404  229.89364086]","[   9.98253294  639.65095925  539.69373702   69.95378688   69.93922706
  289.74258793  119.95706839  239.76495144  189.84579324  199.90380075
  209.78182576  359.78219868  179.90838173]"
"[ 169.89087783  199.87826661  519.77498142  159.86764664   99.92139109
   59.92424536   79.92541522   19.96841344  159.85619104  179.79152108
  199.85420798   19.96176174  479.73426664]","[ 169.91435162  359.83019876  329.86395804  429.8037834   349.86374263
   89.91956124  129.89420787    9.98575295    0.          619.64000457
   99.95676041  529.64279813  639.71044322]","[  79.9110695   269.80611831  409.85257508  109.94876943   49.97390474
    9.98006264    9.98055439  479.72875705  139.95271902  229.84956716
   19.97881242  169.89599398  429.71478381]","[  49.93995503  509.67627825  499.74115232  289.76448864  369.65360894
  879.73896057  539.77269455  489.76389479  589.61544582  579.73476387
  269.81559711  609.74033782  799.72484995]","[ 509.78469653   59.94622966  289.78729617  669.6216486   149.84879764
  359.88547892   99.9060558   129.93355757   49.9326944    89.93678272
  109.91032618  209.76506522  419.81097996]"
"[ 289.85923438  869.67671178  199.83831767  139.89026477  179.82724314
  189.90657857  229.88380653  129.93852128  169.88935994  199.91009786
  509.77433667  379.79311494  459.79403162]","[ 239.81618533    9.98074391   39.94805902  349.87096987  229.80899682
  169.896921    199.93050644  189.929719    109.9542935    29.95508523
  309.91875097  289.75495151]","[  29.96279264  269.84257734   19.96395342  119.95050468   79.88763468
  799.72583332  439.70478579  469.85184533   29.96608792  419.80337591
  549.64203019  399.63283137  569.82594677]","[ 609.72386316  729.79554736  259.86369582   19.96424062  379.85580896
  769.71693184  389.68018974   99.84485689  379.67780676  309.83724879
   39.9525854   239.87516467  249.88277756]","[  359.65603778   269.87579482    99.93772804   349.75380838   229.94142196
   109.84804204    49.93904505   149.9511561    459.80633272  1219.341424
   419.85558788   429.72541348   469.78472538]"
"[ 469.71238637  599.7295922    69.94148841   69.90772041  449.76034179
  159.9189668   469.71238637  599.7295922   309.71170737   19.97048776
  179.89338906   89.9046571    49.93627626]","[  89.92302361   99.95442192  289.87630061   29.95207373  179.86650335
  239.94187592  349.92096701  259.82945321  289.90241624  249.92777191
   59.90314836  439.74612976  599.7488466 ]","[  99.94632573  179.82921635  269.83494894   19.96780187  399.72139666
  649.75428097  229.92397411   39.93038599  339.77251249   49.92494374
  289.7816715   549.81404125  489.85737112]","[ 159.84370575  759.6840146   559.71225095  459.78938716  459.88700265
  609.69398363  589.79008346  269.92778895  259.92493421  689.77310315
  129.8535105   419.88248956  889.78678228]","[  839.57523615   199.82563063   409.68478177   189.88391126   149.92820111
  1159.76317723    39.92748354    39.96113789   489.80806221   549.79787884
   429.88675116   289.92272825   429.73994369]"
"[ 539.65423057   79.93682687  459.85051871   79.89349439   89.86319229
   19.97051047  199.86841159   89.88381582   79.89349439   89.86319229
   19.97051047  199.86841159   89.88381582]","[ 639.6550648    69.93176188   19.97601234   39.95884035  439.73612336
   79.94099719  579.82006077  169.90952957  229.90539623  209.93302943
  519.82522708  439.79189833]","[ 1259.61122379   459.75066023   219.81346874   399.69106038   619.86146383
    29.96307343   209.84194083   269.81002685    89.93301183    59.9269759
   559.70076461   409.82990556   599.73586605]","[  499.70883186   629.78875617   699.66531215   199.86914192  1299.59484635
   399.88709934    49.95157022   829.39281844   439.82090342   969.70366269
   439.73590062    39.96142561   579.79083311]","[ 409.75260385  349.71032591   39.93973355  599.52328717  559.66897232
  289.80047123  349.82401027  729.57482983  229.91415037   69.90620798
  429.79198847   39.93870415   29.94579479]"
"[   39.94295256   179.95239286     0.           339.73976502    39.94295256
   179.95239286     0.           339.73976502  1089.43778749     0.
   339.73976502   509.90384994   519.7564571 ]","[ 399.81972634   29.95420357  439.74431374    0.          509.81721122
  289.89251215  889.71266519    0.          539.71546798  479.79978095
   29.96064662  609.77864028  569.74197015]","[ 319.70765815   99.90986478  309.78109586  539.69259994   79.90511603
  489.71553449  839.64935409  389.87693303  459.68915045  499.74697409
  379.79291274  539.63513414  399.78328428]","[  89.9107933   639.8080181    69.93060231  429.70461889    0.
  339.79218148  469.73111714   29.97525163  599.64749864   89.8776109
   79.94363214  319.83212412  589.75584096]","[ 979.41753613   69.94617908  279.78094463  999.64956929   69.97799042
   39.931631    459.74017556  209.86553943  169.87504403  589.72951285
  539.75129811   29.96291856  359.87752797]"
"[ 509.90269897  499.77150546   89.91257516  509.90269897  499.77150546
   89.91257516  179.82314708  269.87006369  469.72135357  519.83999327
   79.94566774  259.88090272  899.71028234]","[ 249.87522797  229.89280749   39.95566274  379.78809639   69.91732366
   89.8908383   449.77133097  309.84784234  289.79305328  279.76329946
  439.89591261   69.95311753]","[ 159.92272523  129.88048073  229.78385482  609.6376406   279.89785689
  479.78870628  279.92005694  759.81947313  259.85001485   39.9414146
  329.82184646  469.79988447  499.74700535]","[  29.96427683   69.88159575  309.82605487  199.84895646  189.77552591
   59.94495433   49.93890643  759.49365978  689.75284478  409.72493202
  469.70272925  529.74447561  419.74436691]","[ 339.82134418  769.70089986   49.94010539  859.68592003  209.88800208
  359.72386289  489.8225895   629.65472315  369.89184906  339.85759471
  759.60447344]"
