rewardsSubIter0,rewardsSubIter1,rewardsSubIter2,rewardsSubIter3,rewardsSubIter4
"[ 4998.56205374  4998.79597343  4999.02914557  4998.55724501  4998.9821627
  4998.95833205  4999.05105019  4998.86227162  4998.80283556  4998.63314721
  4999.10669912  4998.20840313  4999.04139476]","[ 4998.70394787   539.68224989  4998.98323317  4999.18369089  4998.93182329
  4999.05529068  4998.95729485  4998.88025013  4998.65733696  4998.90355654
  4998.6342364   4999.12248341  1069.77948629]","[ 4998.9842971   4999.15394279  4998.77161404  4998.68129547     9.97971355
  4998.83196689  4999.10168009  4998.91715043  4998.78587515  4999.2394543
  4998.87655017  4998.73215595  4999.00538136]","[ 2129.44553275  3908.67875661  4179.08828587  1059.80948235  1019.73242289
  3749.16767921  2739.4155928   2239.38954651  3349.12822968  2419.18993077
  2989.17714637  3989.1792188    459.82451861]","[ 4999.01524881  4998.90759971  4998.91108108  4078.86191252  4998.91065568
  4998.56229572  4998.78378134  4999.04099912   429.64992727  4999.04984731
  4999.11358349  4998.66922923  4998.77794299]"
"[ 4688.83710326  4998.86016016  3918.94880658  4998.93844403  4998.89648934
  4559.06231194  4998.8531897      9.98067939  4999.04235218  3679.36136683
  4998.6132872   4999.03942037  4998.77148046]","[ 3909.30248532  2489.41869184  4998.94282706  4409.08162933  4998.77698042
  3579.1770946   3818.83297867  3539.40097894  4189.17932886  4268.90438802
  4459.19541672  2529.36995597  4759.12732655]","[ 4998.6472339   4999.07522828  4998.70916372  4998.74287354  4999.13530946
  4999.04655041  4999.04466273  4998.95702936  4998.67354713  4998.25793681
     9.98182001  4999.12714016  4999.03051263]","[ 3679.31335677  2219.59149668  2279.43303545  3319.27295417  2769.5586581
  3239.27663848  3019.42654961  3649.25166419     9.97957042  2699.4161335
  2799.39929592  2759.49674903  2919.26175689]","[ 4998.6254593   4998.79794578  4999.05667844  4999.1074697   4998.86765862
  4998.9081668   4998.71673141  4998.97435989  4998.91417007  4998.52365738
  4418.94697067  4998.84664444  4999.0540928 ]"
"[ 4999.0036384      0.          4998.75644229  3349.18096695  4998.21022344
  4999.07163569  4998.84854724  4489.02499127  4999.14656516  4999.07745664
  4998.908833    4999.00219068  4998.93471807]","[ 4909.06494155  4998.95994871  4899.11961159  4549.25775769  3279.34989612
  4009.03871754  4998.76682868  4119.29607897  3979.10596213  3309.44423418
  3779.41509357  3699.2198556   4459.04678746]","[ 4998.95077196  4999.02565033  4998.25892128  4998.99363133   159.89435985
  4999.10645985  4998.93579345  4998.67437621  4999.09024654  4999.04087645
  4998.89610697  4998.7961962   4998.7253069 ]","[ 3769.14039911  2909.37891943  2949.54217158  2959.33971769  2529.46276045
  2989.30441874  2629.51541277  2889.38917864  2879.51150052     0.
  2559.52024875  2659.5622676   2219.57980116]","[ 4998.68270103  2989.29796571     9.97979065  4998.76506082  4998.26893449
  4999.00362702     0.          4998.85783428  4998.6562295   4998.44024069
  4998.20757406  4998.80868444  4998.67372491]"
"[ 4169.04325779  4999.06651174  4999.11399982  4998.88715985  3679.06437514
  4288.73539868  4998.89511364  4998.81081228  3659.23921855  4998.91272247
  4998.86104258  3579.0820117   4998.87084861]","[ 4998.94626779  4998.78899411  4998.9758598    139.92025573  4998.8722942
  4259.16971842  4999.15039667  4999.2163979   4998.82087085  4998.96327143
  4998.64496682  4619.00057237  4958.87172981]","[ 4998.82434106  4998.90933235  4998.57479665  4998.87091146  4998.78137706
  4999.16944535  4998.8771331   4998.64180465  4999.27044854   229.81622076
  4999.1732376   3229.02004635  4999.00772493]","[ 2709.51366224  2259.60108937  3289.2980113   2709.37389945  1949.61517781
  2439.56963564     9.98036372  2839.50642596  2769.45198147  2529.5971662
  2469.55119255  2219.66946106  1869.63977953]","[ 4998.84337526  4998.43434227  4998.50414194  4999.15754923  4998.79553535
  4998.65727349  4998.82047359   139.87366019  3709.0710705   1129.5073134
  4998.31760865     0.          4998.80224021]"
"[ 4999.03902319  4998.51499295  4999.10371037  4998.92220228  4998.74027692
  4998.81308869  4998.50041269  4998.99778647  4999.18170257  4998.95873066
  4998.83168058  4998.87997255  4998.60870224]","[ 3199.48596433  4999.01616233  4698.80094453  3689.44285416  4618.9793591
  3329.26413837  4549.0026974   4999.12834321  3969.21302116  3789.37722396
  3629.27965996  4218.83066408  3789.31244159]","[ 4998.72592248  4998.49659083  4998.8266324   4998.84074881  4998.55898045
  4998.87591762  4999.13029611  4999.00978751  4999.04190621  4998.88896299
     0.          4998.76087156  4998.60480944]","[ 4998.99877243  4998.74586148  4999.14718613  4999.12352634  4999.02414951
  4998.9982999   4999.11124321  4999.00320817  4999.18239237  4999.18415404
  4998.97658143  4999.10272394  4999.03624926]","[ 4998.56352373  4998.74446231  4998.80493443  4998.77850099  4997.54666699
  4998.52061474  4998.9733055   4998.49628451  1819.36853929  4008.71802943
  4998.80034622  4998.69758537  4998.24011881]"
"[ 4998.65627459     0.          4998.85600902  4999.15758092  4998.97543356
  4998.6983391     29.95367692  4999.11212903  4998.89280404  4999.05490194
  4998.65155811  3389.20421821  4998.79402314]","[ 3039.29936713  2809.35320168  2759.58854164  3269.51911784  2679.50123704
  2759.59245378  3409.05388493  3019.49512065  2869.24295222  2639.32433446
  2259.48544815  2759.5315238   3299.11776951]","[ 4998.50318986     0.          4998.673368    4998.98007608  4999.26546677
  4998.92195786  4999.09201435  4998.77746624  4998.95359907  4998.63222476
  4998.82009878  4999.0256114   4998.78101646]","[ 4998.88239243  4999.06801296  4999.13355993  4998.98067332  4999.09256246
     9.98022114  4999.10506055  4998.89711597  4998.90966343  4998.98269148
  4998.84268289  4999.19339587  4999.05411159]","[ 4998.72406047   179.83723174  4998.76159103  4998.75790715  4998.56459555
   679.67124657  4998.46956048     9.98039755  4998.99641623  4998.35548128
  4998.57567905     9.98068098]"
"[ 4998.5872026   4998.40475171  4998.76220131  4998.90618017  4998.74935602
  4998.8998634   4998.76946153  4999.09239437  4999.04930431  4999.11009898
  4998.60259081  4999.1762762   4998.67247105]","[ 2859.26066934  2699.47738237  2979.53685075  2069.55320967   139.88125283
  2369.53842569  2079.5535511   2729.51605733  2659.57339889  2399.64083781
     0.          2489.47989539]","[ 4998.82026524  4998.95573728  4999.06288718  4998.85260519  4998.84154357
  4998.9482531   4999.02388613  4998.84261726  4998.31547983  1169.72002113
  4998.67963172  4999.02446074  4999.15928043]","[ 4999.07410967  4999.0957812   4999.02860179     9.97938789  4999.14862264
  4999.25480126  4999.09107796     9.97934757  4999.06732499  4999.13619909
  4998.80508399  4999.10951456  4999.28159949]","[ 4998.68927528  4998.63624511  4998.70847642  4998.4589542    979.77090948
  4998.39716174  4998.47069698  4998.62461636  4998.80498482   449.73331678
  4997.89597421  4999.01530974  2929.14091081]"
"[ 4998.85806343  4998.86119397  4998.79268608  4998.96782472  4998.9945014
  4998.93238721  4998.76635267  4998.91180606  4998.99762997  4999.1472916
     0.          4998.92227421  4999.04802739]","[ 3439.20392315  3059.15911041  2109.44752469  2819.31630369  2139.60330635
  2569.65182514  2969.24733096  2059.61105415  3169.38408998   179.84076673
  3319.27176497  2419.54756055  3109.33938832]","[ 4998.45646697  4999.08266058  4998.59767461  4998.61924417  4998.64610221
   569.63713595  4998.67746831  4998.80260981  4998.72229414  4999.09873608
  4998.55457216  4998.56953863  2009.4224406 ]","[ 4999.04797383  4999.18106755  4999.19378979  4999.00360727  4999.22768748
  4999.30833309  4999.00550296  4999.14219532  4999.20120364  4999.07411791
  4999.21992317  4999.18383291  4999.30285022]","[ 4998.69939978  4998.67146507  4999.08439307   689.59910033  4999.0481513
  4998.81789579  4998.5183278   4999.0178762   4998.5467767   4999.08575797
  4999.0732881   4997.91404035  4999.10859476]"
"[    0.          4998.74339343  4999.02183314  4998.63257612  4999.1665026
  4998.99380182  4998.56713134  4999.15287372  4998.95686351  4998.82748707
  4998.97126146  4998.85798505  4999.07970783]","[ 3219.4324197   2959.32938214  2689.26381477  2999.44320318  2949.51187827
  2989.49641672  3689.31531485  3399.46373317  3549.03121971  3279.42321606
  3219.40367179  3639.23739513  3419.25980827]","[ 4998.725375    4998.461758    4998.80591284  4998.49527999     0.
  4998.75317506  4998.76197633  4998.75847179  4999.00749468  3428.97637869
  4998.97585345  4998.80826683  4998.75470362]","[ 4999.2558843   4999.17223403  4999.24971301  4999.33728516  4999.16016284
  4999.21420598  4999.17632589  4999.26737229  4999.28971869     0.
  4999.14714811  4999.19742046  4999.24629351]","[ 4998.6862918   4999.02082409  4998.97528594  1599.59857396  4998.69823311
  4998.49556819  4998.64735432  4999.07007914  4998.70431043  4998.86659015
  4998.63672062  4998.61226873  4998.95508663]"
"[ 4399.10286996  3079.03740977  2199.34840937  4419.05310932  4998.87637567
     9.97945782    49.93570287  4069.05623527  4529.16299884  2859.23014896
     9.98013365  2889.24033971  1769.58077618]","[ 3869.38235386  4319.16548221  4998.84107746  4528.90167495  4559.09080057
  3299.16249238  4019.32846199  3309.26370598  4859.09975025  4689.02949855
  4349.18816235  3909.252716    4418.99851751]","[ 4998.96518232  4998.61532318  4999.10800395  4998.82450499  4998.90700682
  4998.59715587  4999.10995318  4998.53326528  4998.81864823  4998.94898228
  4998.81241163  4998.87695256  4998.85604223]","[ 4999.22849662  4999.28309347  4999.21912729  4999.19651072  4999.17298622
  4998.98934212  4999.28704934  4999.1610853   4999.24826946  4999.15656477
  4999.23288146  4999.24505944  4999.36011905]","[ 4998.77037895  4998.83563475  4998.29373439  4998.57001806  4998.82963664
  4998.78290245     0.          4998.80659205  4999.03633237  4998.95606805
  4998.67601207  4998.53081213  4998.69216846]"
"[ 4998.54786885  4998.64180281  4999.11150979  4998.91278891  4998.949129
  4998.80764733  4998.75226065  4998.85111004  4998.7169568   4998.94367604
  4999.06704692  4998.78078666  4568.28756242]","[ 3359.4232008   2759.59292415  3269.44410832  2769.62469076  3379.28542394
  3369.31192255  4549.32178279  3749.30236091  3319.49601437  3259.30097737
  3179.4642772   3739.31336334  2689.38290941]","[ 4998.8266171   4999.01009435  4998.52689204     0.          4998.86551888
  4999.10167085  4998.79751035  4998.56844975  4998.91002734  4998.58810185
  4998.351748    4998.82169251  4998.94135379]","[ 4999.27220236  4999.30567944  4999.12237453  4999.08315034  4999.26910258
  4999.15011659  4999.20294344     0.          4999.17694222     0.
  4999.27753737  4999.31917971  4999.08759802]","[ 4998.87354017  4998.40777047  4128.80485215  4998.64087694  4998.68281256
  4999.02152365  4998.84729993  4999.0583295   4998.98526625  4998.48538666
  4998.85469144  4998.9199751   4998.24497563]"
"[ 4998.96039955  4999.19753556  1979.24800486  4998.80603611  4999.12777491
  4999.17432749  4998.72793376  4998.68338564  4998.7944884   4998.417645
  4998.96588719  4998.80382697  4998.76443203]","[ 4759.29562104  4689.10235698  4289.09900019  3859.18708039  4049.2536924
  3829.27026755  3269.49087324  3579.16496876  4009.26834111  4139.17997544
  4369.12895634  3979.10396284  4998.76672956]","[ 4998.84260521  4998.79107304  4998.84887217  4998.81078012     0.
  3738.53027984  4998.88634449  4998.96004814  4998.87455254  4998.53286768
  4998.85571747  4998.52669693  4999.03191497]","[ 4999.17586582  4999.19293525  4999.29681206  4999.35484433  4999.24398064
  4999.12763837  4999.33392506  4999.3035615   4999.20697725  4999.23830316
  4999.22105511  4999.19016192  4999.10411023]","[ 4998.83364498  4998.46168766  4998.55453498  4998.99467996  4998.57298506
   209.81886695  4998.72231665     0.          4998.90080811   599.67539733
  4998.90670637  4998.45644161  2689.19002986]"
"[ 4998.87736148  4998.77151042  4998.6816098   4998.75412381  4998.96177869
   449.68737735  4998.92769462  4999.05427172  4998.97296181  4998.81437625
  4999.10733576  4998.56963692  4999.02011341]","[ 4718.85784209  4448.98171725  4979.14069372  4669.11658611  4539.05778955
  4509.05264936     0.          3569.21022884  4999.11421905  4529.29241546
  4359.26892688  4849.14742234  4268.68550143]","[ 4998.62673936   489.74341094  4998.70516714  4998.91493394  4998.85334688
  4997.98112139  4998.61586593  4998.66538292  4998.51969983  4998.88003248
  4999.09404358  4999.07487595  3378.78529388]","[ 4999.2153856   4999.12429789  4999.11223629  4999.19119461  4999.25743305
  4999.18739691  4999.30285185  4999.1509197   4999.34632045  4999.3035747
  4999.27848118  4999.23894822  4999.2141223 ]","[ 4998.96251678  4998.49604467  4998.72338448   969.71298504  4999.05256329
  4998.71117517  2599.19754091  4998.6098771   4998.39509763  4998.66588793
  4998.45020422  4998.41416382  4999.14255915]"
"[ 4998.89846147  4998.47138336   309.66675277  4998.89331313   369.69126515
  4998.62816304  4998.82968874  4998.66736155  4998.69874337  4228.82705234
  4998.39726979  4998.97586455  4998.36330032]","[ 4998.86430437  4899.13469675  4998.82816568  4998.87073633  4838.84538875
  4958.97748631  4998.89229556  4629.11077456  3619.11273864  3929.17474353
  4998.90025261  4149.18453814  4999.20972644]","[ 4998.90702912  4998.62014173  4998.9870968   4998.74408568  4998.35001744
  4998.47729755  4998.2314674   4999.21043596  4998.43677754  4999.01374187
  4998.57605837  4999.04678829]","[ 4999.27333368     9.98019693  4999.14473815  4999.28618694  4999.03939666
  4999.24645506  4999.20096717  4999.10923863  4999.25367872  4999.31931846
  4999.1128294   4999.11245548  4999.23716734]","[ 4998.76894965  4998.85038838  4998.97909539  4998.49632659  4998.79869681
  4998.36130938  4998.58079459  4998.79891278  4998.95932046  4998.65983644
  4998.98598583     0.          4998.6140661 ]"
"[ 4998.84993626  4998.63720698  4999.12198622  4998.90829409  4998.93938688
  2549.26181007    29.94336982  4998.77070963  4998.9022845   4998.75017084
  4998.82116864  4998.64728801  4998.67602886]","[ 3679.10550564   109.90646378  3669.15601943  3039.41781484  3399.23155187
  3229.2365515   3309.52300678  3399.25137707  3729.20068486  2979.48798709
  3309.35618     3279.3415062   3299.3256287 ]","[ 4998.41049453  4998.66452299  4998.83391897  4998.05121863  4998.8604179
  4998.37458392  4998.56751293  4998.42625834  4998.36885132  4998.75404851
  4998.74853202  4998.88020083  4998.86545413]","[ 4999.28061975  4999.19649733  4999.23723146  4999.32824259  4999.28549909
  4999.40806251  4999.02690884  4999.3752985   4999.24512724  4999.07667077
  3039.51854811  4999.21314273  4999.30244361]","[ 4999.09035998  4998.84106777  4999.17263462  4999.06340546  4999.14529353
  4998.95550029  4999.13997156  4998.92764896  4999.07950776  4998.94094285
  4999.02159985  2879.38643693  4999.10323401]"
"[ 4998.88300399  4999.11472591  3279.22431834  4998.90491763  4998.8051028
  4998.83934674  4998.77719899  4999.01715653  4998.78306865  4998.84347576
  4998.66734366  4998.87652328  4998.94811282]","[    0.          4088.64869554  3888.92277722  3629.26417085  3019.24174222
  4409.01019973  3189.51185745  3679.17085585  1049.73352249   189.85313258
  4748.86532612  3849.30303125]","[ 2279.5148655   4998.26395716     9.98096509  4997.8772323   1279.45360135
  4998.26829265  4998.89848203  3148.70698145  4998.83412872  4998.89150166
  4998.43937361  2289.10060469  4998.15132844]","[ 4999.00681481  4999.34344233  4999.26852525  4999.28926943  4999.11091879
  4999.24964367  4999.09445767  4999.0567756   4999.24105867  4999.21941314
  4999.20110631  4999.2341157   4999.18755147]","[ 4998.94539054  4999.16512522   289.89811346  4998.9788799   4998.80121577
  4999.01266704  4998.70071815  4999.00259665  4999.12971786  4999.10809625
  4998.83454234  4999.18300082  4998.89692911]"
"[ 4999.00815167  4998.96208364  4998.59110479  4998.69957961   769.70965404
  4999.00824942  4998.80147058  4998.93901557  4998.97243149  4998.82737245
  4998.9256406   4999.02904902  4998.88780392]","[ 4079.08580295  3669.22666856  4489.2475023   3409.38815999  3719.33045024
  4529.18669827  4658.96186229  3239.46982658  4998.86913851  3859.10039188
  4439.06507343  3589.35355826  4239.08722273]","[ 4998.59121905  4998.50206589  4998.60688755  4998.85848113  1159.57217925
  4998.22092879  4998.23854051  4998.53683737  4998.82821057  4998.70272101
  4998.08134314  4998.92279219  4998.60345995]","[ 3019.39129725  3099.62478549  4999.27869828  4839.24981302  3229.36270647
     9.97994039  4009.25767722  3629.44547233  2799.55309398  2439.62079788
  4999.24263781  3269.53229088  3829.32700009]","[ 4999.11910321  4999.21950528  4999.20080146  4999.09178815  4999.08441408
  4999.17300047  4998.92235784  4998.95023448  4999.22553002  4999.25923248
  4998.7172317   4998.92499778  4999.15948766]"
"[ 4998.94964089  4998.76903932  4998.92529669  4998.53886354  4998.96561511
  4999.01683927  4998.53120657  4998.93183541  4998.71050847  4998.90989014
  4998.76422717  4999.089735  ]","[ 4999.03709242  4999.21500237  4998.89115325  4999.16990282  4998.96015771
  4999.10914953  4999.00525113  4999.0426004   4999.2577788   4999.08173862
  4998.88949754  4998.97828263  4998.9003106 ]","[ 4997.65316405  1299.66780803  4998.74473548  4998.56003384  1029.61492659
  4998.66286964  4998.06901356  4998.94565204  4998.45731886  4998.18908233
  4997.98380742   709.59304492  4997.31748202]","[ 2829.66340978  4999.219117    4009.29666754  4999.24502487  4189.36849845
  3939.38183594  4999.24628463  4999.29802223  4999.18501467  4999.26120768
  4999.23325345  3289.51877731  4999.19384201]","[ 4999.06605877  4998.94227275  4998.86951374  4999.09819485  4998.99892471
  4998.84268694  4998.74920585  4999.05768969  4998.87809272  4999.14847729
  4999.09865141  4999.12984078  4998.85792867]"
"[ 4998.93774866  4999.12621987  4998.86082944  4999.02593229   269.7771808
  4998.96646501     9.98283889  4998.96492706     0.             9.98054337
  4998.77009497  4999.04501344  4998.78184357]","[ 4998.84374933  4999.06747383  4999.0625162   4999.1454501   4999.14892769
  4999.08346852  4999.27186591  4998.78202656  4998.86929414  4999.03763453
  4998.90075193  4999.12683794  4998.93517934]","[ 4997.76688396  4998.52628425  4997.99153192  4998.67768712  4998.11514998
  4998.7888016   4998.23883379  4998.47274417     0.          4998.58101646
  4998.47716907  2399.00824067  4998.88834397]","[ 2949.54247272  2969.52817659  3339.3984399   3139.51985386  3219.52294471
  3089.47795006  2629.65636762  2819.5685961   3159.57699971  3009.5350207
  3069.54702725  4379.34908317  2909.5027061 ]","[ 3489.38392293  4998.87517014  4998.79179184  4998.88038887  4998.9213309
  4999.00443028  4998.79719503  4998.63914149  4999.01117038  4998.82835917
  3088.93946428  4169.20136554  4998.64809964]"
"[ 4998.774679    4998.88679003  4998.88157549     9.98271867  4998.72046529
  4998.89084806     9.97928205  4998.49709767  4998.88431719  4998.81665473
  4998.40366268  4998.53964257  4998.86667029]","[ 4998.91248812  4998.82215206  4999.00487361  4998.99638067  4998.90235036
  4998.8477586   4999.03470385  4998.78990523  4998.92800845  4999.1796599
  4999.11941999  4998.89628588]","[ 4998.29187754     0.          4999.00783952  4997.97149089  4998.16290265
  4998.86525647  4998.41329191  4998.28767423  4998.47662798  4998.64521615
  4998.41934175  4999.10128861  4998.21964119]","[ 4999.28526699  4999.13530297  4999.30384657  4999.24213302  4999.26092588
  4999.24982738  4239.41387726  4999.19108364  4999.25081156  4999.19752416
  4999.11505425  4999.34909416  4999.31916523]","[ 1509.65280358  4999.06294296   129.94641255  4998.83664883   129.91688206
  4998.48251427  4998.78048111     0.          4998.83661405  4999.05210161
  4998.73807226  4999.00723506  1169.47969665]"
"[ 4998.80425841  4998.59983242  4998.81552556  4998.8158411   4998.75245724
  4998.87927941  4998.96822198  4998.95452705  4998.82941133  4998.96045142
  4999.20223671  4998.57072804  4999.18109137]","[ 4999.27888337  4998.48432695  4998.92636034  4998.97488003  4999.16889809
  4998.99147276  4998.89392094  4999.19487883  4999.02875323  4998.97228828
  4998.74018774  4998.88932007  4999.00831312]","[ 4999.07840362  4998.35945493  4998.75781135  4998.66059241  4998.79386261
  4998.78843828  4998.78709601  4998.15621071  4998.25762889  4998.69544812
  4998.14258353  4998.48241545  4998.26063736]","[ 4999.26936726  4999.37915192  4999.32926111  4999.23876634  4999.31170809
  4999.377581    4999.32943473  4999.37565013  4999.20537297  4999.24015864
  4999.22160816  4999.23878527]","[ 4998.78191515  4998.83707094  2039.47871121  2029.59732469  4998.4737699
  1289.60992926     0.          1719.6699556   4999.05998286  4948.88202621
  4998.60317261  3829.08304756  2809.19901618]"
"[ 4998.99922678  4999.12675951  4999.10463251  4999.15425294  4998.8993631
  4998.8658292   4998.81569854  4999.03391955  4998.70162351  4999.22139903
   319.82237967  4998.92225546   429.78638912]","[ 4998.87809638  3459.23667802  4999.24073761  4998.93012213  4999.04629636
  4998.92391935  4999.06213984  4999.0784301      9.97961904  4998.9951552
  4999.20546167  4998.9926128   4998.70170215]","[ 4998.40147907  4998.20560551  4998.75318994  4998.39481622  4998.98262372
  4998.85644898  4998.73562783  4998.71246504  4998.2204518   4999.04410418
  4998.84868398  4998.46154513  4998.57410537]","[ 4999.1005616   4999.28566217  4999.27578607  4999.30307113  4999.22078366
  4999.29387295     9.97948995  4999.31661093  4999.18983184  4999.28025747
  4999.28297436  4999.23333665  4999.25668822]","[ 3089.28171189  4998.47812778  4998.86844261  2968.95119809  1319.70975467
   149.91747062  4998.59570802  4998.73600375  4998.48602831  4998.59572708
  2149.46850361  1259.62406714  4998.49324235]"
"[ 4998.65852512  4998.96162583  3578.99750409     9.98065427  4998.94432048
  4998.91257121  4998.97960387  4999.16945711  4999.15970502  4998.95489712
     9.97910758  4999.12230331  4998.82123092]","[ 4999.00631911  4999.00515998  4998.84567235  4998.78947807  4999.21086195
  4998.85708348  4998.88439185  4998.98996473  4998.95782814  4998.87341476
  4999.01392014  4999.08672516  4999.05904856]","[ 1718.77315834  4998.80088328  4998.83069991  4998.92347028  4998.27884647
  4998.2105264   4998.52982782  4998.77228422  4998.21002965  4998.5825349
  4998.38850117  4998.59858321  4999.17490049]","[ 4999.21321987  4999.27304852  4999.27351033  4999.27154526  4999.27498427
  4999.29105679  4999.27872448  4999.33637035  4999.24889056  4999.26790326
  4999.23184068  4999.22339983  4999.32122933]","[ 4999.15875234  4998.60552524  4998.79431406  4998.7455493      0.
  4999.01656437  4998.82682565  4999.1190044   2809.40158151  4999.12503448
  2809.46945382  4999.17212232  4998.63772673]"
"[ 4998.79181324  4999.06247535  4999.00304279  4999.13591087  4998.94200422
  4998.94912345     0.          4999.03244141     9.98164532     0.
  4999.08965677  4998.79570722  4998.94837351]","[ 4998.96075157  4998.92269044     9.98107326  4998.87393204  4998.88638187
  4999.24838952  4998.81948311  4998.88707793  4998.91329382  4999.10352771
  4998.95492253  1009.73399628  4999.08288875]","[ 4998.76530531  4998.84469879  4998.71811793  4998.83680558  4998.73725224
  4998.99961748  4998.82165539  4998.45376417  4998.54847715  4998.57883713
  4998.4560485   4998.89599547  4998.70211788]","[ 4999.34040512  4999.27816926  4999.24219406  4999.28229844  4999.2530037
  4999.30434197  4999.23640525  4999.21427079  4999.3347231   4999.22128516
  4999.24980803  4999.36326213]","[    9.98007153  4998.98141998  4998.94390448   149.83958632  4998.61685283
  4998.70698396  4998.94408164  4999.05417492     0.          4999.00039525
  4999.12785991  2649.21867978  4999.04717701]"
"[ 4998.73340381  4998.90541039  4998.86591606  4999.0244399   4999.23547037
  4998.94615505  4999.01176202  4998.98767875     0.          4998.55531447
  2419.15470253  4998.92935693  4999.16820881]","[ 4999.03047857   119.89096898  4998.82654808  4999.12304999  4998.9207878
  1949.48078794  4998.57514973  4998.94762932  4998.99242048  4998.8300627
  4999.06534023  4999.07608829  4999.03588466]","[ 4998.7109029   4998.83310784  4998.7915759   4998.73273603  4999.03598083
  4999.13960652  4998.96823733  4998.83051435  4998.48890398     9.97929252
  4998.91973295  4998.84715068  4998.96205871]","[ 4999.24788592  4999.20909899  4999.23958318  4999.36999214  4999.15860782
  4999.29777164  4999.24261261  4999.2166003   4999.33482113  4999.28545595
  4999.21234084  4999.31744673  4999.39176321]","[ 2709.39955391  4999.02238014  4999.11602044  2329.42645743  4999.02634061
  4998.74207909  4999.04966722  4998.53967452  4998.69142637  4998.75923022
  4998.87126624  4999.11128762  4998.96396429]"
"[ 3349.39257447  4998.99091984  4999.14082631  4998.91288724  4999.00622226
  4999.05196798  4999.23362824  4998.62209157  4999.04337168  4999.22653954
  4999.18536967  4998.91729925  4999.169278  ]","[ 4999.18809936  4998.69068685  4999.08260916  4998.96354809  4999.09936862
  4999.01443263     0.          4999.04812247  4998.56810261     0.
  4998.93142474  4999.04935147  4998.78636972]","[ 4998.7933698   4999.01737935     0.          4998.76915808  4998.95713093
  4998.63632686     0.          4998.36913814  4998.71047431  4999.01909606
  1109.35484355  4998.7957228   4998.33054824]","[ 4999.22479491  4999.28542934  4999.19988741  4999.2869968   4999.29500408
  4999.23396093  4999.27726342  4999.38864884  4999.3175065   4999.31604123
  4999.26292349  4999.30225127  4999.30664315]","[ 4998.8482437   4998.95215412  4999.082837    4998.87409234  4999.04833165
  4998.95490847  4998.68046369  4998.76249492  4998.91955846  4998.93844135
  4998.68196337  4998.78392249]"
"[ 2449.47998372  4139.44973417  3729.18507589  4259.23491596  3399.27075695
  4839.16310371  1909.60984401  4999.08297536  2939.36857734  2919.49906987
  3559.39270414  4999.12665309  4998.93899088]","[ 4998.98238196  4999.06295699  4999.03358656  4999.14620227   599.8106233
  4998.92369741  4419.01947489     0.          4998.98460441  4998.95685128
  4999.12864926  4998.83819975]","[ 4999.0627048   4999.0586295   4998.80790001  4998.48722455  4998.87213646
  4998.93633143  4998.91610536  4998.68809799  4998.88105427  4268.54945934
  4998.90930114  4998.88479189]","[ 4999.18708998  4999.28615075  4999.37247694  4999.24086949  4999.17472308
  4999.21767261  4999.10870061  4999.25081083  4999.26226873  4999.2102136
  4999.17360692  4999.20862906  4999.32720622]","[ 4999.06941046  3049.24939275  4999.12944373  4998.81202437  4998.61514952
  4998.78806818  4999.12489111  4998.64173449  4998.75577294  4998.72152929
  4999.11987658  4998.78126833  4998.99780618]"
"[ 4998.64620614  4999.00114178  4999.12995042  3129.4519044   4998.91418377
  4999.14436111  3819.06453224  3989.17430371  4998.93865872  4999.04151221
  4998.77540042  4999.12011284  4999.10778887]","[ 4999.21541328  4998.93943403  4999.08053347  4998.92815112  4998.51073375
  4998.74571094  4999.16334601  4998.87270057  4998.9427047   4998.88899432
  4998.88585924  1189.54003586  4998.96957171]","[ 4998.87528402     0.          4999.02268833  4998.8332413   4998.94729878
  4998.53949255  4998.95627869  4998.9407678   4998.54423075  4998.55068242
  4998.86430556  4998.98350041  4998.21785459]","[ 4999.28738077  4999.12646955  4999.25454317  4999.2153313   4999.31376518
  4999.19938862  4999.26164757  4999.3274568   4999.33497199  4999.24471443
  4999.30170573  4999.26724295  4999.31808368]","[ 4998.63640733  4998.98998127  4999.08690317  3049.27944863  4999.17883093
  4998.82691217   199.92228133  4999.04724617  4999.07214762  1919.48034744
  4999.17016014     9.97971928  4999.16451489]"
"[ 2269.47466118  2619.41250251  4129.21087302  2099.51943899    19.96452167
  2509.44021402  4879.13387034  2519.55559704  4499.2122103   2099.48283696
     9.97968096     9.98111369  4778.90504252]","[ 4638.49976059     0.          4999.1052458   4429.15284203  3889.28796925
  4999.0030445   4419.28173151  4898.94034573  4218.98090636     9.97976429
  4999.23687813  3699.12290033  4858.8132322 ]","[ 4999.03416642  4998.8741887   4998.5292334   4998.64316244  4999.1493025
  4998.56877796  4998.99648514  4998.79470217  4998.94380052  4998.90482323
  4998.58442737  4998.82613796  4998.9263821 ]","[ 4999.14755646  4999.23113575  4999.18185193  4999.36023868  4999.24010049
  4999.33003647  4999.2622463   4999.26101511  4999.25424698  4999.17305317
  4999.12027737  4999.29782659  4999.22622245]","[ 4998.9487289   4999.01670566  4998.61837848  4998.78872531     0.
  1039.72471365  4999.02504184  2329.45299181   179.85957276  4998.49284746
     0.          4998.91324233  4998.94811811]"
