importanceWeights0,importanceWeights1,importanceWeights2
0.26029420645841705,0.6478953442715704,1.0631785729748644
0.05488844752981336,1.7520701883446292,0.7452922367713058
0.14472290935981588,6.178189784856794,0.6335164294326215
0.19300507962363578,0.2668388553216888,0.2836526754952396
0.7693512346405866,0.5187477725248693,0.11543851233006745
0.49508035119302907,0.1752949065389092,0.334538160896095
0.06508839008680807,0.03418229021085974,0.15222292779159485
0.3799142473477754,0.1412566099757939,0.3328113163446692
0.2848577716797936,0.08862367556096316,0.21704450428273891
0.0845596788049732,0.012071052211079724,0.4709808887854288
0.0507207392393165,0.48125099771018687,0.03614411707039527
0.05324196388098034,0.12915994950169749,0.14941243928755096
0.10940518565348643,0.07244988588006666,0.07944215786205774
0.09529251403801535,0.13580118134311003,0.019438132416070897
0.036516516168592875,0.4040078520014135,0.018943837505575482
0.10728781851553737,1.4811993443671636,0.1320452256413151
5.086949060170564,0.04525697526183991,0.008494482160626687
0.2354648341766307,0.6039633498403543,0.004982059063441031
0.12682092897024466,0.7682981897674059,0.015402180686906238
0.02497717337895567,0.18850432634845402,0.013056875679103578
0.07839294035836017,0.025354414483201502,0.011689339018187734
0.01008560338220463,0.02245324555997199,0.01875320915910152
0.037183851523941484,0.025586916078678575,0.36898638226793284
0.1562218419310516,0.015401733978101361,0.7397413711326112
0.014094025874977012,0.015443572520554913,0.14432449148653345
0.2187710333034156,0.007782220834142781,0.050047133766338694
0.01085966214225929,0.3632833214832794,0.23671302203284203
0.011445115263267977,0.15132608844036569,0.6796156728329654
0.04756489100728563,0.15758157233407497,0.828971692084007
0.04287922968178525,0.607882829832591,0.3590000734651035
0.7443424645868942,0.17432630356182277,0.10528775128174278
1.144506064537966,0.132147571739818,0.17584333411613454
0.11382199437034726,0.4104945382140503,0.35177471437595614
0.4244223394571126,0.1497487160709027,0.492992974682151
0.025128456294643425,0.03046411436850289,0.07435658662848546
0.38575312147219737,0.09728095058755519,0.1877776562691096
0.32321973021232814,0.026186511164097623,0.0541423173164342
0.40991980739227263,0.10047782358606992,0.016593323428451157
2.3557164627753466,0.011410683707333143,0.018364815602705645
0.1677427919164338,0.012292859015460011,0.7041816102160731
0.20146580519403826,0.009548270396491065,0.27037409902537934
0.8685870156464571,0.06001086502682951,0.5640764418361515
2.7911365423376093,0.0042879117903316935,0.21465298470737385
0.5726989424925878,0.0055200139866279346,0.8329725633834174
0.36658689092381097,0.2539871051596811,0.0760278450615773
0.11161091155070656,0.004085398332324577,0.06946618453737775
0.13452930258187223,0.009418906217256457,0.08530358060654301
0.03332054167760525,0.0035617650322160364,0.4334813567035037
0.10637372071630487,0.004718625546553683,0.03178666036107338
2.0428961202305853,0.7013363296602567,0.89235695606631
0.23053035173701397,0.8485064307216236,0.17958370577433933
0.08703238578049396,0.027091240645205534,0.6918539847809343
0.6773666661165977,0.02911799174989367,0.05413426333541382
0.2187637282115679,0.007802341665598213,0.12383221218570316
0.2082863619951322,0.03357888377844925,0.054460894314171
0.025285633725182926,3.7241951954356303,0.9958913096748354
0.04462759533471165,0.2564847038741218,0.8540583346304311
0.0148949326146796,0.03603653046855823,1.268555328804114
1.5014629315614605,0.7761084966741978,1.0997325379873977
0.7375697535628386,0.5603288974872198,0.3163984901365354
0.9967847927930195,0.04977842377067777,0.17934410930869976
0.46055633859078576,0.11591048236531791,1.2300012155856725
0.1890220786891471,0.060165931601243554,0.34050286028253657
0.08105519927828124,0.04187479170934919,0.2832883318550339
0.042112790842808015,0.14936778768505057,0.07426893397636376
1.1025694317857049,0.11939493301636524,0.9533147661540131
0.26942681577615657,0.031209086694083198,0.06816349678066354
0.13932925762060996,0.010985883751515432,0.0850813628842633
0.16241184491909458,0.021468761923085642,0.9089774524871044
0.0997843699073974,0.041198092178221214,1.1300736591261415
0.8680538607156598,0.7222383330604928,1.2845916784636597
0.35445938386113557,0.09707065842887422,0.4024548021112901
0.8608263621631216,0.20491477503707867,0.5396995154790206
1.0491333806848624,0.06944683190007858,0.03618423978324606
0.5155746400399415,1.1241879589537571,0.19837692129610748
0.23732181961982957,0.18377439088797373,0.7330600051328124
0.1326656366067521,0.07032866671156462,0.2730311038501869
0.12063043960784325,0.03159410512191018,0.05937739643832921
0.03458537718384482,0.021468771885081776,0.08979322881317138
0.20354107784830944,0.06055054458976979,0.37243893703632885
0.4664201520013785,0.019602005508598575,0.045197706788034
1.3893990424548441,0.01049181960321542,0.07283270838372238
0.7969457990544246,0.026434400036385808,0.00913848153448185
0.07279710486389301,0.00779113957717356,0.4424856035448933
0.0061293887455855815,0.1729119752242843,0.13570140797326802
1.507085206187648,2.8321035524078164,0.0707359723707591
0.389619263646321,1.584694915694336,0.05276108280932353
0.027459113659965312,0.0410916656177142,0.03374882287423297
0.03492501309096808,0.03133347022703355,0.016822899864857084
0.012749959908468826,0.00665313770910302,0.13189956022812332
0.004113557544664141,0.014089419617035697,0.19039786746688106
0.015734222314295127,0.04487852699249409,0.43003267138775403
0.04040426814957758,0.010960889391972067,0.19046828923229106
0.008891061369520697,0.2193704092885682,6.018963370926671
0.605523957620369,0.1870712943962879,0.07684906023038833
0.17394382757199037,0.10658154406314438,0.20225921314623752
0.19758866057999766,0.04468691824963645,0.6004124615099433
0.32448941697517725,0.016969105252255482,0.4044973905788229
0.131674565705317,0.014139453676584552,0.3248750994299821
0.08105155041392005,1.368465777324266,0.16075113515686756
0.0792904984802477,0.4602199999717947,0.08696647800279624
1.5178439943560633,0.36677106883358956,0.08029517507402327
0.3282899103072657,0.006645995140690149,0.2876405270186005
0.06958571931047584,0.0064792184926315225,1.1290564370275344
0.03275840972828571,0.18999199671691597,1.8350072415666887
0.10539927935286852,0.1403737562484399,1.6435015380555091
0.8991700169665512,0.004741808853526304,0.36965662136594174
1.3943561845871009,0.08195016809586736,0.08341351691016978
0.06544491345239653,0.0447518834455288,2.9574045573930103
0.050227237626891734,0.7128852065651061,0.14209539795763146
0.01539562786772008,0.12596061680506437,0.1963216477547813
1.1632891560005882,0.02000495395213499,0.5914663129421042
0.04959806836064707,0.03685475743659797,0.018330832521529835
2.0809269774274237,3.5000232173176062,0.007110772897006245
0.29966736894915547,0.03994524216596213,0.010077796619508568
0.3084294644403212,0.012005650344429387,0.07144258257314778
0.16654810719125546,0.18511477970250287,0.04928157196099792
0.016177500761407327,0.04104098493161049,0.011550138504715339
0.0649094309684898,0.02442257499148457,0.004999253120354003
2.111088801472783,0.12304136375884443,0.03204098043998609
0.12699015483666387,0.43099552658426443,0.007005053647576458
0.024195562837284718,0.8605986980865282,0.007774745099888839
0.04569977755994927,0.13724763946407872,1.0592821617677237
0.14158927701954052,0.04577373845303378,3.7242288706312165
0.9698547095568395,0.05364291700959411,0.08918471541564199
0.1263172556593637,0.06370708308710495,0.015774308424399437
0.18899065879803664,0.006247469644136169,0.14199946684490314
0.10358726545469893,0.21949333170822527,0.19667629955233276
0.8200490695655973,1.031472034873837,0.7299728108588315
1.2155217092537338,0.07988051017441558,0.29000216638181897
0.21494385189960036,0.10836357979910644,0.6742424344011583
0.30442028040869173,0.0654529030711952,0.30526642516291824
0.02964796105488681,0.8392368612235329,27.637073977883944
0.015232546293560396,0.18517939129747749,0.14576688131868368
0.007356093629180453,0.2891914012628388,0.29026071157242817
0.015347578013678495,0.3986082423674266,0.06600912044408343
0.7622465682056156,0.03841104663542002,0.1062503518816492
0.08508977513655223,0.040146831167743424,0.5010533798287654
0.039361617972268725,8.493823191970957,0.020509382108452177
0.06815297875144778,0.11902394885144546,0.030802504414655027
0.014188234954018702,0.08216030706518458,0.055936028211016404
1.0913895930073672,0.1714862760518997,0.020554525908540962
0.043180122176358325,0.017779511846191722,0.571717900202758
0.7877778674079899,0.018750883084270645,0.3537934220612465
0.4295490215842148,0.8287376641092221,0.4583251135565392
0.7384632083394953,1.1987052005165646,1.018469414013769
0.005129546874939202,0.053935761700147605,0.22704944275918945
0.00790577420470316,0.27997652455470634,1.5865524116211664
0.0072384017623574924,0.04264681057398054,0.11485928865574618
0.01823628639096328,0.012026880701716888,0.5503238841739586
0.0029034517868956585,0.11230459400531458,1.3446270181346045
0.005848392487963179,0.03365590632268452,1.405482415742916
0.044519134352369406,0.02467727295736782,0.12146954839493088
0.0056076214672306,0.004158890838540316,0.7519321966002732
0.001696928160891336,0.5100002683433666,0.003892062181674732
0.0015439901552913144,0.2191631131702772,1.125126460087661
0.005301158145568303,0.011040167402710204,2.0333591844087673
0.03616749703328211,0.008347187172694016,0.6751743050687015
0.7699912526037059,0.00800174925182398,0.0999147978316864
1.1573550450274297,0.012201358383072708,0.020803534380026495
0.2503970999851001,0.002807489006301804,0.1147465331070265
0.12235858083793215,0.004963864231409599,0.01642206084536704
2.779228820452284,0.01329723950757974,1.375333029562091
3.0402966583973514,0.004977426202144124,0.6505184146334068
0.2715352207661934,0.002391199936231064,0.32401206162697843
0.06314824540634573,0.010301433885238359,1.222121310145534
0.25627057838385453,0.7488958947557168,0.09435084413743353
1.0800592762025103,0.02824148462346876,0.061628546358322316
0.03722291581442387,0.020653778493503604,0.08420217143005564
0.06598409411520456,0.07224288072606956,0.5314329878842482
0.02552841509230801,0.04701983179806284,0.0196873548752063
0.01279663141626805,0.14180808427885588,0.0549430510765524
0.056425459917397947,0.2014804417465217,0.10957633828769246
0.1459777925939818,0.04062852184229965,0.0322397056676459
0.03527534402291248,0.018539273938869883,0.014596149485608766
1.4289162498538852,2.5218212158344504,0.031211904450184104
0.0506328948528668,0.10794506348685998,0.015943920428959108
0.22984744661851572,0.010960990681441496,0.006555800128009301
0.03482200546096834,0.061628956831773746,0.015500035724201307
0.024893608654130796,0.009989102914285277,0.007114580808231164
0.11798453832494404,0.1684550877545539,0.012428368386197501
0.1707395189387057,0.01232147270545855,1.0373697071082255
0.01979770518548311,0.03233835313313245,5.849990692531693
0.14864211052776918,0.045871257571587484,0.44818540209778085
0.016545962562528247,0.2338308545328492,0.2558504473677131
0.0502124975690034,0.06649111589136825,0.05294407974839253
0.005645660198266142,0.005358246334393843,0.1343428454588412
0.11799356133683568,0.6148496058987707,0.18387665445610926
0.05467908973024049,0.022075932400101358,0.9300372386991366
0.05700176668654634,0.12338513475852736,1.2623640853052875
0.0030082802515015144,0.20125543956754244,0.3888054402003135
0.01296713201557998,0.3081843504307608,0.5760248988278488
0.011273934391678406,0.24322757144911814,0.19325380775877415
0.010034702236646221,0.3266295050114271,0.08204436098283532
0.012102356939744248,0.1277418152739587,0.029299564082544333
0.005679341043406886,0.007721467496753411,0.06572195438323318
0.005810885202046094,0.7634105135305909,0.24766618700838744
0.0027992835402797516,0.17263525079834946,0.5011660067488195
0.006366470663787588,0.05284204494828391,0.6284649683097131
0.0029891619407536314,0.018563872786662945,0.10021190090512301
1.1602100945000766,0.5071290127742484,0.11561932734688263
0.2995681520760119,0.054175321150428404,0.10430543346112373
0.3784045783376703,0.18140685167558782,0.11916242461123752
0.6205293472658061,1.7404873788434672,0.026804157463502194
0.1303214597017217,0.15492322025611727,0.11636316246135159
0.043778330687882255,0.2060474203011231,1.0238817978517507
0.017242575590232168,0.07190405905276374,0.27379584066214147
0.010076115897099093,0.03637554160863937,11.140703739792277
0.5648127191048091,0.3873972731209019,0.7799311177269316
1.9976055449643142,0.20638068437737975,0.8625509666053464
0.20673645999771956,0.0378604926911435,0.08863797585395855
0.06518855382327378,0.21957088913767486,0.255363271028687
0.033359200709381434,0.012875157837952846,0.08260042997138992
0.036096295602533995,0.05299494444241107,0.7595147044654171
