rewardsSnapshot0
"[ 19.96825722  29.96620021   9.98599052  39.98444967  29.97883289
  29.97800472  29.97022105  29.97454145  79.95681708  39.98566219
  29.98087726  29.98773678  39.94632977  79.97390576  19.9835758
   9.98219064  39.98738575  39.99184522  19.97212512  19.96725657
  19.9834465   89.98936087  69.96038442  59.97781681  19.96825722
  29.96620021   9.98599052  39.98444967  29.97883289  29.97800472
  29.97022105  29.97454145  79.95681708  39.98566219  29.98087726
  29.98773678  39.94632977  79.97390576  19.9835758    9.98219064
  39.98738575  39.99184522  19.97212512  19.96725657  19.9834465
  89.98936087  69.96038442  59.97781681  19.9753765   19.97502576
  29.97640257  39.94832535  39.97972043  49.969921    29.99019079   0.
  39.97431242   9.98207962  19.96825722  29.96620021   9.98599052
  39.98444967  29.97883289  29.97800472  29.97022105  29.97454145
  79.95681708  39.98566219  29.98087726  29.98773678  39.94632977
  79.97390576  19.9835758    9.98219064  39.98738575  39.99184522
  19.97212512  19.96725657  19.9834465   89.98936087  19.96825722
  29.96620021   9.98599052  39.98444967  29.97883289  29.97800472
  29.97022105  29.97454145  79.95681708  39.98566219  29.98087726
  29.98773678  39.94632977  79.97390576  19.9835758    9.98219064
  39.98738575  39.99184522  19.97212512  19.96725657]"
"[  89.95099028  349.69336545   49.92326519  139.94733418   39.96552801
  149.90604919   99.90817386  389.78215864   79.9630048   109.90809276
   19.97492643   29.95953425   29.95278106   39.93549714   79.91599076
  199.79473382   79.93635172  179.93152693    9.98163439   49.938545      0.
  249.93122813   89.91830622   39.96245271   49.93527145  659.77053948
   79.96469672  119.88647864  119.91720721  189.78727272  379.79179803
   99.91887152   19.97399754   59.93292351  119.91962705  279.82939717
  269.75400614    0.          239.8148952   109.92536205  249.83539067
   69.96112088  189.93485608   89.97455491  209.78222049  559.78000843
   69.89821221  239.86178421   89.92166563  209.85822927   49.980129
   59.9257137    79.94226966  329.83543252   69.95321367  209.90976261
  209.89036715  209.94871206   49.95878229   39.93794226   79.95134856
   79.93966232  349.86099137  149.85908896   79.91151775  149.80526128
    0.           99.90448821   89.95338057   39.96161329  139.9579478
  129.88528425   59.93828514  129.91855933   79.95306782  129.9583478
   89.92166563  209.8582293    49.980129     59.9257137    79.94226966
  329.83543252   69.95321367  209.90976261  209.89036715  209.94871206
   49.95878229   39.93794226   79.95134856   79.93966232  349.86099137
  149.85908896   79.91151775  149.80526128    0.           99.90448821
   89.95338057   39.96161329  139.9579478   129.88528425]"
"[ 119.90415669  129.84482763   69.88776784  149.90616803  209.92897492
  309.8692213    99.92382335  169.86385653  229.90492249   59.97491341
  149.83638245  119.88372485  119.92886684  269.85563636  139.88181897
  179.83335801   69.93935289  149.91740715  309.87629097  329.89686776
   49.92471045  469.77256765  189.9330141    99.89779696    0.
  169.89977432  179.90834535  189.84553493  379.90275458   19.97039095
  179.89610784  139.91090651  169.92681143  139.79387137   89.90316109
  139.9422726    19.97300728  259.86792547   99.8734573   269.90675724
   29.95687869  389.83771715   69.9535555   289.90403739  289.91879461
  359.91937112  199.85915045  129.93592161   39.96307067  299.911549
   89.90597194   49.94822961   19.97058588  169.91138504   79.93730604
   69.93696929   19.96707323  249.89414526  159.86300585  359.86658091
  139.93441409  219.83572018  139.85475164  239.93353186   59.9396894
  129.86269708   29.95145938  129.83598818  149.88731065   59.96119428
  139.9006336   249.91806       9.98881248   79.90225432  349.81334284
   39.96307067  299.911549     89.90597194   49.94822961   19.97058588
  169.91138504   79.93730604   69.93696929   19.96707323  249.89414526
  159.86300585  359.86658091  139.93441409  219.83572018  139.85475164
  239.93353186   59.9396894   129.86269708   29.95145938  129.83598818
  149.88731065   59.96119428  139.9006336   249.91806       9.98881248]"
"[   39.98190931   479.72724342   349.85268291   389.84948021   439.82659942
   289.83902016   399.86950783   149.91831877   789.66714024   369.84609011
   719.73505389   539.80685369   389.7251129    519.77432849   379.8329509
   449.92972139   189.84620909   429.85518147   299.93511522   229.84669418
   579.70955542   279.8161357     39.96965481   569.73452083   309.8183684
   419.77752009   359.74202074   499.78853706   229.90759267   359.8420087
   149.89586782   159.93253832     9.98384267   649.66558918     9.98001093
   409.78463176  1389.65830784     0.           359.73586728   419.83809123
   399.90517628    49.91789977     9.98427627   329.74172546   359.80279476
   699.78823328   369.88802334   459.81200075   199.9284874    429.85518142
   299.93511522   229.84669418   579.70955542   279.8161357     39.96965481
   209.85745419   379.83509288   339.78003455   519.78106873   559.79615276
   549.65126651   259.84185926    39.95277761   469.85388436   269.8338031
   339.85215854   409.88725909   469.81795143   529.64795653   809.72361813
   269.92156376   589.81276385   359.85899504   279.90414327   509.78984749
   569.86569342   599.68700057   379.86358742   339.79565801   549.75320998
   469.84937098   329.76994842   389.84129091   429.75501581   659.86297957
  1249.58886724   319.76544467   329.92353836    29.96828807   419.80850545
   449.69502754   149.91605737    99.94524172   929.68572446   199.92848739
   429.8551814    299.9351152    229.84669418   579.70955542   279.8161357 ]"
"[   99.92484      289.8755789    749.6386617    209.92790787   239.83939141
   569.85679783   429.85485314   639.71213537   459.81840397   569.83657215
   449.72438436   529.81291416   729.60870178   169.86142999   779.67465695
   759.75471054   919.71739908    39.95586046   629.79392479   449.7708293
   569.79981462   989.78741627   359.88733349   599.79661371   549.77794114
   649.72354833   529.93390516  1779.4581943    629.76246183   939.70207607
    19.97294963   729.63694901   599.86357231   449.72438432   529.81291417
   729.60870168   169.86142999   779.67465695   759.75471054   919.71739908
    39.95586046   629.79392479   449.7708293    569.79981462   989.78741627
   359.88733349   599.79661371   549.77794114   649.72354833   529.93390516
  1779.4581943    159.84872163   429.81708611   239.83939141   569.85679783
   429.85485314   639.71213537   459.81840397   569.83657215   449.72438436
   529.81291416   729.60870178   169.86142999   779.67465695   759.75471054
   919.71739908    39.95586046   629.79392479   449.7708293    569.79981462
   989.78741627   359.88733349   599.79661371   549.77794114   649.72354833
   529.93390516  1779.4581943   1149.5474094    859.60091857   259.84795364
   199.93409725   239.83939142   569.85679767   429.85485334   639.71213537
   459.81840397   569.83657215   449.72438436   529.81291416   729.60870178
   169.86142999   779.67465695   759.75471054   919.71739908    39.95586046
   629.79392479   449.7708293    569.79981462   989.78741627   359.88733349]"
"[  829.63265817     9.98010985   709.83895392   899.76105598  1149.75305406
   959.70742378   689.88734134   849.59638843  1199.75999622   929.71447611
   569.69510976   709.76104888   749.87375631   859.66341081   839.8002636
  1109.69266362   819.71733616  1059.78930365   849.75420608  1249.74274242
   749.76033899  1429.61298291  2709.38182048  1109.70292915   859.74354516
  1109.69632885  1489.57752626  1119.60960978   999.83374562   959.60886468
  1299.56165066   769.66123239   499.75664344   909.70995919  1429.67084486
  1329.62769626   239.84004844  1859.60759414   649.58511651  1029.6243588
   929.73606059   519.81404494  1269.6737203    959.65076853   759.80617065
   659.64829416  1029.54343937   659.66400551   409.75786622   869.85879078
     9.9798336    449.7808904    949.6581716   1029.79888145  1639.69639656
   929.72339758  1399.61881931   509.7283329   1609.61709176   969.833231
  1129.60027394   879.61193383   649.76480293   769.74720483  1039.6206631
   969.64365477   779.82089663   809.68410353  1349.63871606  1079.76526493
   499.77271755   479.81783531   869.77395868   859.76345805   759.79872778
  1579.62504771   879.64946303   769.70724998   699.67589731   939.70195288
   269.78649718  1149.75094125   759.55457114  1529.66222317   819.83583963
  1249.80543003  1289.66460847   579.7719268    559.86862688  1039.62782203
  1359.766756     939.80840984  1109.71543721  1219.76195692   939.87480132
   919.70433832  1009.82725038   649.80132601  1479.53433072   619.69986667]"
"[ 1499.3784275    649.81637077   539.708465    2478.98875918  2709.4402291
  1419.76114709  1549.53950097  2579.46493433  1429.75951806  2759.25948585
  2508.81765      179.8939185   1819.32592253  1329.14836017  1739.09461392
  1419.40026821  1829.4395977   2909.11145731   289.82245686  3239.01180157
  2309.32601262  1099.54250122  2409.34028919  1949.27576891  1569.48145178
  1699.38876072  1689.57657078  1529.47142625  1029.69525502  1299.23946552
  2279.65342984  2199.31118438  1849.47643673  1938.87204538  1959.32274811
